time,total_curtailment,total_pn,total_extra,imbalance
2025-10-25 07:00:00,-1.1024749999999999,4.8664499999999995,0.7856202380952382,-0.3168547619047617
2025-10-25 07:15:00,-1.0884083333333334,4.825833333333334,0.9069742063492066,-0.18143412698412686
2025-10-25 07:30:00,-1.0493000000000001,4.8127166666666685,0.8719805555555556,-0.17731944444444447
2025-10-25 07:45:00,-1.0394833333333335,4.814816666666668,0.936289814814815,-0.10319351851851855
2025-10-25 08:00:00,-1.0525166666666668,4.971516666666667,1.002462962962963,-0.05005370370370388
2025-10-25 08:15:00,-1.0763833333333335,4.973433333333333,1.0618138888888893,-0.01456944444444419
2025-10-25 08:30:00,-1.0601833333333335,4.871383333333334,1.1270392857142857,0.06685595238095221
2025-10-25 08:45:00,-1.0746666666666664,4.8670333333333335,0.9827893386243386,-0.09187732804232784
2025-10-25 09:00:00,-1.0155333333333332,4.6437333333333335,0.9491068518518521,-0.06642648148148111
2025-10-25 09:15:00,-1.0188833333333331,4.628816666666667,0.9182161111111112,-0.10066722222222191
2025-10-25 09:30:00,-1.0210333333333332,4.643666666666667,0.9021833333333336,-0.11884999999999968
2025-10-25 09:45:00,-1.0205000000000002,4.641450000000001,0.8533166666666666,-0.16718333333333357
2025-10-25 10:00:00,-0.9726833333333335,4.561116666666668,0.7739000000000001,-0.1987833333333333
2025-10-25 10:15:00,-0.9556,4.531183333333335,0.6915500000000001,-0.2640499999999999
2025-10-25 10:30:00,-0.9560999999999998,4.372983333333334,0.7728500000000001,-0.1832499999999997
2025-10-25 10:45:00,-0.9434666666666665,4.355033333333333,0.7543166666666669,-0.1891499999999996
2025-10-25 11:00:00,-0.9757499999999999,4.3232333333333335,0.8155928571428572,-0.16015714285714266
2025-10-25 11:15:00,-0.9872999999999998,4.320683333333333,0.8547071428571428,-0.13259285714285707
2025-10-25 11:30:00,-1.0320833333333332,4.283399999999999,0.9668430555555556,-0.06524027777777763
2025-10-25 11:45:00,-1.02725,4.282516666666666,0.9878625,-0.03938750000000002
2025-10-25 12:00:00,-1.0556333333333332,4.287116666666667,0.99195,-0.0636833333333332
2025-10-25 12:15:00,-1.0492,4.3456833333333345,0.9716166666666668,-0.07758333333333312
2025-10-25 12:30:00,-1.0712166666666665,4.341283333333334,0.9627166666666668,-0.10849999999999971
2025-10-25 12:45:00,-1.10155,4.429083333333333,0.9078250000000002,-0.19372499999999981
2025-10-25 13:00:00,-1.1004833333333333,4.496533333333333,0.8455333333333335,-0.2549499999999998
2025-10-25 13:15:00,-1.1032499999999998,4.50165,0.8229541666666667,-0.2802958333333332
2025-10-25 13:30:00,-1.0745333333333333,4.476766666666667,0.7683500000000002,-0.30618333333333314
2025-10-25 13:45:00,-1.0744999999999998,4.5507,0.7059641025641028,-0.368535897435897
2025-10-25 14:00:00,-1.045783333333333,4.6683666666666666,0.6717872710622712,-0.37399606227106186
2025-10-25 14:15:00,-1.0434999999999999,4.668383333333335,0.6878883699633701,-0.35561163003662977
2025-10-25 14:30:00,-1.0311833333333333,4.7079,0.7486680107526882,-0.28251532258064516
2025-10-25 14:45:00,-1.0314,4.704350000000002,0.7550879032258065,-0.27631209677419355
2025-10-25 15:00:00,-1.0534666666666666,5.1154,0.606734541062802,-0.44673212560386455
2025-10-25 15:15:00,-1.0523,5.208783333333334,0.7530647644927536,-0.2992352355072464
2025-10-25 15:30:00,-1.1091833333333334,5.271966666666668,0.9231204301075269,-0.18606290322580654
2025-10-25 15:45:00,-1.1139999999999999,5.281650000000001,1.1548744623655915,0.04087446236559167
2025-10-25 16:00:00,-1.0667291666666667,5.631549999999999,1.0415166666666669,-0.02521249999999986
2025-10-25 16:15:00,-1.0415291666666666,5.63105,1.1573353174603176,0.11580615079365097
2025-10-25 16:30:00,-1.0661,5.826333333333334,1.1307994987468672,0.0646994987468672
2025-10-25 16:45:00,-1.0877916666666665,5.835133333333334,1.1685719298245616,0.0807802631578951
2025-10-25 17:00:00,-1.1021666666666667,5.939083333333334,1.166646388888889,0.0644797222222222
2025-10-25 17:15:00,-1.1047333333333333,5.940366666666668,1.1439570833333335,0.03922375000000011
2025-10-25 17:30:00,-1.108,5.842400000000001,1.1941919354838708,0.08619193548387072
2025-10-25 17:45:00,-1.10805,5.849400000000001,1.1426463901689707,0.03459639016897076
2025-10-25 18:00:00,-1.0657333333333334,5.747216666666666,1.1609395545314902,0.0952062211981568
2025-10-25 18:15:00,-1.0757333333333332,5.718666666666666,1.1120059139784948,0.03627258064516159
2025-10-25 18:30:00,-1.097,5.657283333333334,1.0882633342933947,-0.008736665706605251
2025-10-25 18:45:00,-1.0999583333333334,5.647900000000002,1.0133267473118281,-0.08663158602150522
2025-10-25 19:00:00,-1.1564833333333333,5.294633333333334,1.156908602150538,0.00042526881720461596
2025-10-25 19:15:00,-1.1553749999999998,5.292133333333335,1.1872486895161292,0.031873689516129344
2025-10-25 19:30:00,-1.1187166666666668,5.227450000000001,1.1209697916666665,0.002253124999999745
2025-10-25 19:45:00,-1.118191666666667,5.225066666666668,1.0987416666666667,-0.01945000000000019
2025-10-25 20:00:00,-1.1089416666666667,4.958399999999999,1.0611708333333334,-0.04777083333333332
2025-10-25 20:15:00,-1.1080166666666666,4.981900000000001,0.987725,-0.12029166666666669
2025-10-25 20:30:00,-1.08165,4.9418500000000005,1.0114208333333332,-0.07022916666666679
2025-10-25 20:45:00,-1.0706666666666669,4.921516666666667,0.9714574074074073,-0.09920925925925961
2025-10-25 21:00:00,-1.0301000000000002,4.695933333333334,1.0978805555555555,0.06778055555555529
2025-10-25 21:15:00,-1.0387499999999998,4.695183333333334,0.9634905753968254,-0.07525942460317447
2025-10-25 21:30:00,-0.9858833333333334,4.629316666666667,0.887451282051282,-0.09843205128205146
2025-10-25 21:45:00,-0.9787500000000001,4.597133333333335,0.833823237179487,-0.1449267628205131
2025-10-25 22:00:00,-0.9664166666666666,4.747133333333333,0.908638888888889,-0.057777777777777595
2025-10-25 22:15:00,-1.0046,4.717533333333335,0.8643499999999998,-0.1402500000000001
2025-10-25 22:30:00,-1.0201333333333333,4.77215,0.7950975095785442,-0.22503582375478914
2025-10-25 22:45:00,-0.981,4.766,0.7402403193257362,-0.2407596806742638
2025-10-25 23:00:00,-0.9400166666666666,4.74805,0.7230166666666669,-0.21699999999999975
2025-10-25 23:15:00,-0.9133944444444443,4.746433333333333,0.7753807692307693,-0.13801367521367502
2025-10-25 23:30:00,-0.9649277777777776,5.086766666666667,0.8630147166558932,-0.10191306112188436
2025-10-25 23:45:00,-0.9211347222222224,4.823466666666667,0.8148111111111112,-0.10632361111111122
2025-10-26 00:00:00,-0.9656097222222223,5.108,0.8612166666666669,-0.10439305555555545
2025-10-26 00:15:00,-0.9057499999999998,4.790183333333333,0.9142916666666668,0.008541666666667003
2025-10-26 00:30:00,-0.9037833333333333,4.810950000000001,0.8447361111111111,-0.05904722222222214
2025-10-26 00:45:00,-0.9315999999999999,4.812933333333333,0.8844690476190477,-0.04713095238095222
2025-10-26 01:00:00,-0.9344666666666664,4.788300000000001,0.9386648412698414,0.004198174603174953
2025-10-26 01:15:00,-0.9163666666666666,4.787216666666668,0.9108333333333334,-0.005533333333333168
2025-10-26 01:30:00,-0.9199999999999999,4.757766666666668,0.8970697916666667,-0.022930208333333257
2025-10-26 01:45:00,-0.9431999999999999,4.754833333333334,0.9161666666666668,-0.02703333333333313
2025-10-26 02:00:00,-0.8998499999999999,4.719033333333334,0.9358768518518519,0.03602685185185195
2025-10-26 02:15:00,-0.8785833333333334,4.719266666666666,0.9127333333333334,0.034150000000000014
2025-10-26 02:30:00,-0.6991833333333334,4.512783333333334,0.9045473214285714,0.20536398809523804
2025-10-26 02:45:00,-0.6798499999999998,4.492383333333334,0.8861083333333334,0.20625833333333354
2025-10-26 03:00:00,-0.7633666666666665,4.604966666666669,0.8851625000000001,0.12179583333333355
2025-10-26 03:15:00,-0.7812916666666666,4.609566666666669,0.8742863636363638,0.0929946969696972
2025-10-26 03:30:00,-0.7419166666666666,4.5617833333333335,0.8811601010101012,0.13924343434343467
2025-10-26 03:45:00,-0.7389999999999999,4.555783333333332,0.8584,0.11940000000000017
2025-10-26 04:00:00,-0.6293833333333334,4.470583333333334,0.7619166666666668,0.1325333333333334
2025-10-26 04:15:00,-0.6315666666666667,4.469566666666667,0.7101694444444445,0.0786027777777778
2025-10-26 04:30:00,-0.6247166666666666,4.433933333333333,0.6686639423076924,0.04394727564102585
2025-10-26 04:45:00,-0.6138583333333334,4.428883333333333,0.6136333333333333,-0.00022500000000014175
2025-10-26 05:00:00,-0.6226083333333333,4.5237,0.559571527777778,-0.06303680555555535
2025-10-26 05:15:00,-0.6141333333333333,4.526366666666667,0.54,-0.07413333333333327
2025-10-26 05:30:00,-0.5859878787878787,4.4162333333333335,0.5587500000000001,-0.027237878787878644
2025-10-26 05:45:00,-0.6119371212121212,4.415633333333334,0.5818000000000001,-0.030137121212121087
2025-10-26 06:00:00,-0.8606416666666665,4.43765,0.52875,-0.3318916666666665
2025-10-26 06:15:00,-0.8446583333333333,4.437849999999999,0.5295500000000001,-0.3151083333333332
2025-10-26 06:30:00,-0.7501666666666666,4.335750000000001,0.5412,-0.20896666666666663
2025-10-26 06:45:00,-0.6856166666666665,4.335100000000001,0.5510666666666667,-0.13454999999999984
2025-10-26 07:00:00,-0.6558083333333333,4.386683333333333,0.5327833333333334,-0.12302499999999994
2025-10-26 07:15:00,-0.64995,4.402316666666666,0.5293166666666668,-0.12063333333333326
2025-10-26 07:30:00,-0.6774333333333333,4.372516666666666,0.52875,-0.14868333333333328
2025-10-26 07:45:00,-0.6290833333333333,4.380116666666668,0.5310250000000001,-0.09805833333333325
2025-10-26 08:00:00,-0.57175,4.350066666666667,0.5407190476190477,-0.031030952380952326
2025-10-26 08:15:00,-0.5477083333333332,4.345533333333333,0.5220723809523811,-0.025635952380952176
2025-10-26 08:30:00,-0.5651166666666667,4.328033333333333,0.4825285714285715,-0.08258809523809524
2025-10-26 08:45:00,-0.5620333333333334,4.3445833333333335,0.4889500000000001,-0.07308333333333328
2025-10-26 09:00:00,-0.6840333333333333,4.408899999999999,0.49399166666666683,-0.19004166666666644
2025-10-26 09:15:00,-0.6446583333333334,4.404733333333333,0.44500000000000006,-0.19965833333333338
2025-10-26 09:30:00,-0.65535,4.3010166666666665,0.3939583333333334,-0.2613916666666666
2025-10-26 09:45:00,-0.7931666666666667,4.306466666666667,0.38250000000000006,-0.4106666666666666
2025-10-26 10:00:00,-0.9853833333333334,4.478600000000001,0.3838000000000001,-0.6015833333333334
2025-10-26 10:15:00,-1.0233083333333335,4.485750000000001,0.3830166666666667,-0.6402916666666667
2025-10-26 10:30:00,-0.9313166666666666,4.455533333333334,0.3825458333333334,-0.5487708333333332
2025-10-26 10:45:00,-0.7844333333333333,4.458683333333335,0.3439791666666667,-0.4404541666666666
2025-10-26 11:00:00,-0.5471416666666666,4.511433333333334,0.3277500000000001,-0.21939166666666654
2025-10-26 11:15:00,-0.44185833333333335,4.470816666666666,0.33001666666666674,-0.11184166666666662
2025-10-26 11:30:00,-0.4020380952380953,4.5908500000000005,0.3277500000000001,-0.07428809523809521
2025-10-26 11:45:00,-0.28115952380952386,4.602633333333333,0.3277500000000001,0.04659047619047624
2025-10-26 12:00:00,-0.12281785714285715,4.774116666666666,0.3282000000000001,0.20538214285714296
2025-10-26 12:15:00,-0.013359523809523812,4.7831,0.32831666666666676,0.31495714285714294
2025-10-26 12:30:00,-0.00035000000000000005,4.883133333333332,0.33163333333333345,0.33128333333333343
2025-10-26 12:45:00,-0.0016333333333333336,4.895366666666666,0.32803333333333345,0.32640000000000013
2025-10-26 13:00:00,-0.026833333333333334,4.8725,0.33233043478260876,0.30549710144927544
2025-10-26 13:15:00,-0.05,4.837483333333333,0.3598695652173914,0.3098695652173914
2025-10-26 13:30:00,-0.23799166666666668,4.984516666666667,0.3920833333333334,0.1540916666666667
2025-10-26 13:45:00,-0.3311166666666667,5.003466666666666,0.41566666666666674,0.08455000000000001
2025-10-26 14:00:00,-0.258085,5.032799999999999,0.4350781250000001,0.17699312500000008
2025-10-26 14:15:00,-0.32502333333333333,5.04755,0.4466635416666668,0.12164020833333344
2025-10-26 14:30:00,-0.3756166666666667,5.188916666666667,0.4467500000000001,0.07113333333333338
2025-10-26 14:45:00,-0.4130833333333334,5.198950000000001,0.4467500000000001,0.03366666666666668
