total_curtailment,total_pn,total_extra,fuelType,time
0.5465,2.3654833333333336,0.0,WIND,2025-10-01 12:45:00
0.2584000000000001,2.4129833333333335,0.0,WIND,2025-10-01 16:15:00
0.46525000000000005,2.56975,0.0,WIND,2025-10-01 19:00:00
0.7587119047619049,2.8865000000000007,0.0,WIND,2025-10-02 01:00:00
0.7083833333333334,2.6292000000000004,0.0,WIND,2025-10-02 02:45:00
0.16575,2.0775000000000006,0.0,WIND,2025-10-02 06:15:00
0.04700000000000002,2.43775,0.0,WIND,2025-10-02 11:15:00
1.51025,5.1355,0.0,WIND,2025-10-02 20:00:00
1.13425,4.735199999999999,0.0,WIND,2025-10-03 02:15:00
1.0286499999999998,4.489000000000001,0.0,WIND,2025-10-03 03:00:00
0.07058333333333333,4.52075,0.0,WIND,2025-10-03 22:30:00
1.11775,4.0106833333333345,-0.0975,WIND,2025-10-04 05:15:00
1.06645,5.166500000000001,0.0,WIND,2025-10-04 18:30:00
0.8047833333333333,4.18575,-0.30800000000000005,WIND,2025-10-05 11:15:00
0.7450000000000001,3.99625,0.0,WIND,2025-10-06 00:30:00
0.9408000000000001,3.7597666666666663,0.0,WIND,2025-10-06 06:45:00
0.9075666666666667,3.01,0.0,WIND,2025-10-06 14:15:00
0.9059166666666667,3.0444999999999993,0.0,WIND,2025-10-06 15:00:00
1.4095666666666669,3.4957499999999997,0.0,WIND,2025-10-07 01:00:00
0.2468333333333333,2.38975,0.0,WIND,2025-10-07 09:30:00
0.6934999999999999,1.9152499999999997,0.0,WIND,2025-10-08 02:30:00
0.766335,2.315,0.0,WIND,2025-10-08 13:30:00
1.048325,2.73075,0.0,WIND,2025-10-08 23:15:00
1.06925,2.7177500000000006,0.0,WIND,2025-10-09 01:30:00
1.09725,2.94725,0.0,WIND,2025-10-09 05:00:00
1.0630000000000002,3.02,0.0,WIND,2025-10-09 08:15:00
1.0016333333333334,3.0585166666666668,0.0,WIND,2025-10-09 11:15:00
1.0417500000000002,3.10225,0.0,WIND,2025-10-09 12:15:00
1.00355,3.00155,0.0,WIND,2025-10-09 15:15:00
0.845,2.2235,0.0,WIND,2025-10-09 23:15:00
0.8756666666666666,2.0849666666666673,0.0,WIND,2025-10-10 04:45:00
0.2672333333333333,1.3459833333333338,0.0,WIND,2025-10-10 20:45:00
0.14298333333333332,0.8034999999999999,0.0,WIND,2025-10-11 05:30:00
0.025466666666666672,0.5572499999999998,0.0,WIND,2025-10-11 19:00:00
0.0335,0.5569666666666665,0.0,WIND,2025-10-11 19:15:00
0.06450000000000002,0.5632499999999998,0.0,WIND,2025-10-11 20:15:00
0.0,0.37975,0.0,WIND,2025-10-12 01:00:00
0.0,0.24200000000000008,0.0,WIND,2025-10-12 03:45:00
0.0,0.17125000000000007,0.0,WIND,2025-10-12 06:00:00
0.0,0.15225000000000005,0.0,WIND,2025-10-12 06:45:00
0.0,0.10875000000000004,0.0,WIND,2025-10-12 10:00:00
0.0,0.34125000000000005,0.0,WIND,2025-10-13 11:15:00
0.0,0.31425000000000003,0.0,WIND,2025-10-13 18:00:00
0.0,0.23375000000000004,0.0,WIND,2025-10-13 22:15:00
0.0,0.21475000000000002,0.0,WIND,2025-10-13 23:45:00
0.0,0.5347500000000001,0.0,WIND,2025-10-14 10:15:00
0.0,0.5832499999999999,0.0,WIND,2025-10-14 11:30:00
0.0,0.8062499999999999,0.0,WIND,2025-10-14 18:30:00
0.0,0.8037500000000001,0.0,WIND,2025-10-14 19:30:00
0.0,0.7109999999999999,0.0,WIND,2025-10-15 03:15:00
0.0,0.69925,0.0,WIND,2025-10-15 14:30:00
0.0,0.31699999999999995,0.0,WIND,2025-10-16 19:30:00
0.0,0.20300000000000004,0.0,WIND,2025-10-17 12:00:00
0.09798333333333335,2.7835,0.0,WIND,2025-10-18 19:00:00
0.48725,3.3915,0.0,WIND,2025-10-19 02:00:00
0.6555,4.20575,0.0,WIND,2025-10-19 07:00:00
0.6638666666666666,4.5571166666666665,0.0,WIND,2025-10-19 09:15:00
0.8322500000000002,4.78775,0.0,WIND,2025-10-19 14:00:00
0.8322500000000002,4.7867999999999995,0.0,WIND,2025-10-19 14:15:00
0.28703333333333336,2.3870000000000005,-3.3333333333333335e-05,WIND,2025-10-20 06:00:00
0.0,1.9244999999999994,0.0,WIND,2025-10-20 09:30:00
0.0086,0.9187500000000002,0.0,WIND,2025-10-20 20:30:00
0.0,2.35375,0.0,WIND,2025-10-21 10:15:00
0.8249166666666667,4.214433333333332,0.0,WIND,2025-10-21 22:15:00
0.8341666666666666,4.044,0.0,WIND,2025-10-22 00:00:00
0.7954833333333333,3.020983333333333,0.0,WIND,2025-10-22 05:15:00
0.40541666666666665,1.6852500000000006,0.0,WIND,2025-10-22 10:45:00
0.0,0.60375,0.0,WIND,2025-10-22 16:00:00
0.003333333333333333,3.742749999999999,0.0,WIND,2025-10-23 20:15:00
0.35211666666666674,3.8549999999999995,0.0,WIND,2025-10-24 01:30:00
0.3607500000000001,3.8545,0.0,WIND,2025-10-24 01:45:00
0.43691666666666673,3.935966666666667,0.0,WIND,2025-10-24 02:00:00
0.7242499999999998,3.8975,0.0,WIND,2025-10-24 10:15:00
0.9760000000000001,5.011750000000001,0.0,WIND,2025-10-25 05:15:00
0.9897,5.013249999999999,0.0,WIND,2025-10-25 12:15:00
0.90875,4.873416666666666,0.0,WIND,2025-10-25 20:45:00
0.5566833333333333,4.4275,0.0,WIND,2025-10-27 06:30:00
0.40299999999999997,3.9025000000000003,0.0,WIND,2025-10-27 11:45:00
0.0,2.166,0.0,WIND,2025-10-27 17:00:00
0.0,1.8910000000000005,0.0,WIND,2025-10-27 19:00:00
0.3039464285714285,4.277233333333333,0.0,WIND,2025-10-28 13:45:00
0.07746666666666666,4.0729999999999995,0.0,WIND,2025-10-28 15:00:00
0.11896666666666667,3.7437666666666662,0.0,WIND,2025-10-28 23:15:00
0.008000000000000002,2.2337,0.0,WIND,2025-10-29 14:15:00
0.19163333333333332,2.05875,0.0,WIND,2025-10-29 16:30:00
0.27249999999999996,2.4752499999999995,0.0,WIND,2025-10-29 21:00:00
0.0,1.1657499999999998,0.0,WIND,2025-10-30 07:30:00
0.0,1.1277500000000003,0.0,WIND,2025-10-30 08:00:00
0.016191666666666667,2.082,0.0,WIND,2025-10-30 13:00:00
1.22575,4.73225,0.0,WIND,2025-10-30 18:00:00
0.8591500000000001,4.773,0.0,WIND,2025-10-31 19:45:00
0.09120000000000002,0.12695000000000004,0.0,OTHER,2025-10-01 06:30:00
0.01695,0.04753333333333333,-0.015899999999999994,OTHER,2025-10-01 15:00:00
0.05185000000000001,0.03896666666666666,-0.002416666666666667,OTHER,2025-10-03 11:30:00
0.03355,0.08815,-0.007416666666666668,OTHER,2025-10-04 08:15:00
0.07213333333333334,0.052550000000000006,-0.005350000000000001,OTHER,2025-10-04 17:15:00
0.026750000000000003,0.005249999999999998,-0.014850000000000002,OTHER,2025-10-05 02:45:00
0.027033333333333333,0.019750000000000004,-0.013399999999999997,OTHER,2025-10-05 14:45:00
0.07096666666666668,0.07815000000000001,-0.004600000000000001,OTHER,2025-10-05 16:30:00
0.04855,-0.003999999999999998,-0.003866666666666667,OTHER,2025-10-06 04:15:00
0.03051666666666667,0.026500000000000003,-0.00225,OTHER,2025-10-06 05:15:00
0.06733333333333334,0.023999999999999997,-0.0010833333333333335,OTHER,2025-10-06 21:45:00
0.04705000000000001,0.026799999999999997,-0.00925,OTHER,2025-10-07 03:45:00
0.08330000000000001,0.025233333333333344,0.0,OTHER,2025-10-07 12:30:00
0.0337,0.05203333333333334,-0.011466666666666667,OTHER,2025-10-07 20:00:00
0.05870000000000001,0.035466666666666674,-0.00105,OTHER,2025-10-08 00:30:00
0.002166666666666667,-0.012133333333333335,-0.0061,OTHER,2025-10-09 03:30:00
0.01461666666666667,0.005566666666666665,-0.006483333333333336,OTHER,2025-10-10 00:00:00
0.061550000000000014,0.13038333333333335,-0.0004,OTHER,2025-10-10 06:30:00
0.03883333333333333,0.06139999999999999,-0.024116666666666668,OTHER,2025-10-10 07:30:00
0.0037500000000000016,0.029049999999999996,0.0,OTHER,2025-10-10 13:30:00
0.0017666666666666668,0.036000000000000004,-0.036833333333333336,OTHER,2025-10-11 09:15:00
0.0,0.014749999999999997,-0.025916666666666668,OTHER,2025-10-11 11:15:00
0.01325,0.0076500000000000005,-0.02,OTHER,2025-10-11 22:15:00
0.0,0.06115000000000001,-0.05236666666666667,OTHER,2025-10-12 09:30:00
0.0,0.03889999999999999,-0.04915000000000001,OTHER,2025-10-12 10:30:00
0.00725,-0.0165,0.0,OTHER,2025-10-12 23:45:00
0.009616666666666666,0.009000000000000001,-0.01715,OTHER,2025-10-13 06:15:00
0.0002333333333333334,0.027499999999999993,-0.02085,OTHER,2025-10-13 09:30:00
0.0008166666666666667,0.006916666666666667,0.0,OTHER,2025-10-13 13:30:00
0.009600000000000001,-0.06700000000000002,0.0,OTHER,2025-10-14 02:15:00
0.0,0.0020333333333333336,0.0,OTHER,2025-10-14 09:30:00
0.00023333333333333339,-0.03506666666666667,0.0,OTHER,2025-10-14 14:00:00
0.08491666666666667,0.17938333333333337,0.0,OTHER,2025-10-14 17:00:00
0.012283333333333334,0.09646666666666667,0.0,OTHER,2025-10-14 18:00:00
0.0001,0.012,0.0,OTHER,2025-10-14 21:15:00
0.0,-0.08425000000000002,0.0,OTHER,2025-10-15 02:45:00
0.0,0.017,-0.011600000000000001,OTHER,2025-10-15 08:45:00
0.0,0.013283333333333334,0.0,OTHER,2025-10-15 19:15:00
0.00935,-0.02775000000000001,-0.00016666666666666666,OTHER,2025-10-16 01:15:00
0.0030166666666666666,-0.0028666666666666866,0.0,OTHER,2025-10-16 10:45:00
0.005633333333333334,0.02881666666666667,-0.004666666666666667,OTHER,2025-10-16 18:30:00
0.006000000000000002,0.011450000000000002,0.0,OTHER,2025-10-17 05:00:00
0.0,0.02323333333333333,-0.02761666666666667,OTHER,2025-10-17 09:00:00
0.006416666666666666,-0.02086666666666668,0.0,OTHER,2025-10-17 14:30:00
0.0012333333333333335,0.16475000000000004,0.0,OTHER,2025-10-17 17:15:00
0.0,0.13290000000000005,-0.028183333333333335,OTHER,2025-10-17 17:30:00
0.00011666666666666667,0.03451666666666667,-0.011666666666666667,OTHER,2025-10-17 18:30:00
0.0,-0.01275,0.0,OTHER,2025-10-18 04:15:00
0.0018833333333333332,0.018083333333333337,-0.005483333333333335,OTHER,2025-10-18 18:00:00
0.09801666666666668,0.007750000000000002,0.0,OTHER,2025-10-18 23:45:00
0.0,-0.047000000000000014,-0.036666666666666674,OTHER,2025-10-19 23:45:00
0.0,0.01961666666666667,0.0,OTHER,2025-10-20 16:00:00
0.017216666666666672,0.018000000000000002,0.0,OTHER,2025-10-21 05:15:00
0.011100000000000002,0.027000000000000003,-0.0037500000000000003,OTHER,2025-10-21 21:45:00
0.013499999999999998,0.001999999999999993,-0.025116666666666666,OTHER,2025-10-22 09:15:00
0.003500000000000001,0.01999999999999999,0.0,OTHER,2025-10-22 10:15:00
0.003116666666666667,0.01638333333333333,-0.0011666666666666668,OTHER,2025-10-23 05:30:00
0.01165,0.004816666666666665,0.0,OTHER,2025-10-23 10:30:00
0.002166666666666667,0.0077499999999999965,0.0,OTHER,2025-10-23 11:15:00
0.002416666666666667,0.0017666666666666694,0.0,OTHER,2025-10-23 19:30:00
0.04306666666666667,-0.011750000000000002,0.0,OTHER,2025-10-23 21:15:00
6.666666666666667e-05,-0.04021666666666667,-0.046883333333333346,OTHER,2025-10-24 03:00:00
0.006749999999999999,0.04299999999999998,0.0,OTHER,2025-10-24 10:45:00
0.0,-0.018000000000000002,-0.01176666666666667,OTHER,2025-10-25 19:45:00
0.018750000000000003,0.05818333333333335,0.0,OTHER,2025-10-26 11:30:00
0.024200000000000003,0.10075,-0.0015999999999999999,OTHER,2025-10-26 17:15:00
0.0035,-0.006999999999999999,-0.0015666666666666667,OTHER,2025-10-26 21:45:00
0.10586666666666668,0.017716666666666662,0.0,OTHER,2025-10-27 23:00:00
0.04858333333333334,0.038750000000000014,0.0,OTHER,2025-10-28 04:15:00
1.6666666666666667e-05,0.019450000000000002,-0.0015500000000000002,OTHER,2025-10-28 19:00:00
0.0,0.05550000000000001,0.0,OTHER,2025-10-30 09:45:00
0.076,0.02141666666666667,-0.005449999999999999,OTHER,2025-10-30 13:15:00
0.03779999999999999,0.03638333333333334,-5e-05,OTHER,2025-10-30 16:30:00
0.0178,-0.02035,-0.02635,OTHER,2025-10-30 23:30:00
0.006216666666666667,-0.01411666666666666,-0.04063333333333333,OTHER,2025-10-31 01:00:00
0.03141666666666667,-0.06025,-1.6666666666666667e-05,OTHER,2025-10-31 04:45:00
0.027333333333333334,0.005966666666666665,-0.011216666666666666,OTHER,2025-10-31 05:30:00
0.0,0.6862666666666668,-1.0610424242424241,CCGT,2025-10-01 00:30:00
0.0,0.40499999999999997,-0.7674999999999998,CCGT,2025-10-02 03:00:00
0.0,2.0444666666666667,-0.6352627005347593,CCGT,2025-10-02 05:30:00
0.26483,2.0406833333333334,-0.3265000000000001,CCGT,2025-10-02 09:15:00
0.1882383333333333,1.5153999999999999,-0.43083333333333346,CCGT,2025-10-02 09:45:00
0.0,0.5991,-0.39245833333333335,CCGT,2025-10-02 13:30:00
0.0,1.10175,-0.9221272222222223,CCGT,2025-10-02 18:45:00
0.0,0.37975000000000003,-0.43025,CCGT,2025-10-03 23:30:00
0.0,0.37975000000000003,-0.43025,CCGT,2025-10-04 01:15:00
0.0,0.23000000000000007,-0.6159650793650794,CCGT,2025-10-04 21:15:00
0.0,0.23000000000000007,-0.56375,CCGT,2025-10-05 03:30:00
0.0,0.23000000000000007,-0.56375,CCGT,2025-10-05 03:45:00
0.0,0.1075,-0.5890000000000001,CCGT,2025-10-05 09:30:00
0.0,0.1075,-0.4975000000000001,CCGT,2025-10-05 12:45:00
1.6666666666666667e-05,0.3364166666666667,-0.6666300000000001,CCGT,2025-10-05 19:45:00
0.00041666666666666675,0.34750000000000003,-0.671,CCGT,2025-10-05 20:00:00
0.0,0.396,-0.46897592592592596,CCGT,2025-10-06 00:00:00
0.0,0.23625000000000004,-1.422302442002442,CCGT,2025-10-07 01:30:00
0.0,2.2684999999999995,-0.7666555555555556,CCGT,2025-10-08 00:45:00
0.03720833333333333,2.2258666666666667,-0.7869352941176472,CCGT,2025-10-08 03:30:00
0.0,0.5055000000000001,-1.1750916666666666,CCGT,2025-10-09 00:30:00
0.0,1.9627999999999999,-1.153492175925926,CCGT,2025-10-09 06:00:00
0.015750000000000007,2.0137500000000004,-1.3531683974358972,CCGT,2025-10-09 07:15:00
0.0,0.764,-0.9192083333333333,CCGT,2025-10-10 02:15:00
0.0,1.3612,-0.9628377705627708,CCGT,2025-10-10 04:30:00
0.0,2.79275,-0.8075166666666667,CCGT,2025-10-10 06:15:00
0.0,2.6433,-0.8758380952380952,CCGT,2025-10-10 10:45:00
0.006900000000000001,2.6039666666666665,-0.856884126984127,CCGT,2025-10-10 11:00:00
0.07953846153846154,3.8389333333333333,-0.2025,CCGT,2025-10-10 20:00:00
0.11112499999999999,3.8390000000000004,-0.1411666666666667,CCGT,2025-10-10 20:15:00
0.008677956989247313,2.9348666666666663,-0.19906111111111113,CCGT,2025-10-11 08:00:00
0.00040215053763440855,2.9347499999999997,-0.22823709677419357,CCGT,2025-10-11 08:15:00
0.016877956989247312,2.8207833333333334,-0.1945,CCGT,2025-10-11 10:00:00
0.043666287878787874,2.919866666666666,-0.16498611111111108,CCGT,2025-10-11 11:30:00
0.075,2.7137000000000002,-0.18204545454545462,CCGT,2025-10-11 23:00:00
0.047999999999999994,2.6218666666666666,-0.17250000000000007,CCGT,2025-10-12 00:00:00
0.0,2.62225,-0.17250000000000007,CCGT,2025-10-12 01:15:00
0.0,3.4254000000000002,-0.06375,CCGT,2025-10-12 07:00:00
0.0,3.4469166666666666,-0.002566666666666667,CCGT,2025-10-12 07:30:00
0.0,4.829,-0.0672916666666667,CCGT,2025-10-12 16:45:00
0.0,4.869666666666666,-0.055024999999999984,CCGT,2025-10-12 17:00:00
0.052658333333333335,3.9429999999999996,-0.060000000000000026,CCGT,2025-10-13 00:15:00
0.15837416666666665,5.73045,0.0,CCGT,2025-10-13 06:00:00
0.126,5.810966666666666,0.0,CCGT,2025-10-13 07:00:00
0.020874999999999998,5.72725,-0.004642857142857143,CCGT,2025-10-13 10:15:00
0.27732666666666667,5.3999500000000005,-0.37916666666666665,CCGT,2025-10-13 16:00:00
0.10388888888888892,5.52425,-0.18749999999999997,CCGT,2025-10-13 18:15:00
0.21273012820512816,4.331766666666666,-0.17250000000000007,CCGT,2025-10-13 22:45:00
0.017874999999999995,5.558000000000001,-0.0003000000000000001,CCGT,2025-10-15 09:45:00
0.2509083333333334,3.129633333333333,-0.17250000000000007,CCGT,2025-10-16 02:00:00
0.2635566666666667,3.07375,-0.17250000000000007,CCGT,2025-10-16 02:15:00
0.41000000000000003,4.480549999999999,-0.10500000000000004,CCGT,2025-10-16 13:00:00
0.17651166666666665,4.5072833333333335,-0.10024999999999999,CCGT,2025-10-16 14:00:00
0.18252407407407406,3.9537,-0.08936851851851856,CCGT,2025-10-16 21:45:00
0.18281999999999998,3.1520000000000006,-0.11875000000000002,CCGT,2025-10-17 02:30:00
0.0,5.124,0.0,CCGT,2025-10-17 18:15:00
0.18821535353535354,2.5972500000000007,-0.22250000000000003,CCGT,2025-10-18 05:45:00
0.15375,2.1397500000000003,-0.054999999999999986,CCGT,2025-10-18 12:45:00
0.11150000000000003,2.578,-0.21453703703703703,CCGT,2025-10-18 15:45:00
0.09678055555555556,0.7853999999999999,-0.3854572825024439,CCGT,2025-10-18 20:45:00
0.0952177419354839,0.6647000000000001,-0.4148726190476191,CCGT,2025-10-20 04:30:00
0.30078094053934573,3.188633333333333,-0.11000000000000003,CCGT,2025-10-20 11:30:00
0.3414083333333334,3.3335,-0.4590000000000001,CCGT,2025-10-20 16:45:00
0.23897000000000002,3.353249999999999,-0.4590000000000001,CCGT,2025-10-20 18:30:00
0.14098123015873015,1.3848500000000001,-0.15739999999999998,CCGT,2025-10-20 22:30:00
0.2643249999999999,1.0509333333333335,-0.22506666666666664,CCGT,2025-10-20 23:30:00
0.11225,0.7495000000000003,-0.10691666666666667,CCGT,2025-10-21 04:15:00
0.03557722222222222,1.9938000000000002,0.0,CCGT,2025-10-21 09:00:00
0.05049404761904762,1.1782499999999998,-0.21993106060606066,CCGT,2025-10-21 11:30:00
0.16476666666666667,0.8314999999999999,-0.6666277777777778,CCGT,2025-10-21 19:45:00
0.0,0.19455000000000003,-0.6945000000000001,CCGT,2025-10-22 01:00:00
0.33354166666666674,3.835633333333334,-0.4280555555555555,CCGT,2025-10-22 10:00:00
0.379,3.73785,-0.31499999999999995,CCGT,2025-10-22 10:30:00
0.29500000000000004,4.222300000000001,-0.21337777777777778,CCGT,2025-10-22 13:45:00
0.46741586021505377,5.3577,-0.034925000000000005,CCGT,2025-10-22 18:00:00
0.0,0.5030000000000001,-0.09275000000000003,CCGT,2025-10-23 03:45:00
0.029750000000000002,0.571,0.0,CCGT,2025-10-23 12:45:00
0.09221666666666666,0.9070166666666666,0.0,CCGT,2025-10-23 17:00:00
0.0,0.2005,-0.41900000000000004,CCGT,2025-10-24 02:15:00
0.0,0.17875000000000002,-0.421534090909091,CCGT,2025-10-24 04:00:00
0.0,0.18750000000000003,-0.6179083333333334,CCGT,2025-10-24 23:30:00
0.0,0.11750000000000001,-0.5687500000000001,CCGT,2025-10-25 10:30:00
0.0,0.13,-1.0354800000000002,CCGT,2025-10-25 17:15:00
0.0,0.1275,-0.9532531249999998,CCGT,2025-10-25 19:30:00
0.0,0.1275,-0.7197857142857143,CCGT,2025-10-26 00:45:00
0.0,0.1275,-0.6093194444444445,CCGT,2025-10-26 04:15:00
0.0,0.11750000000000001,-0.5587548611111112,CCGT,2025-10-26 05:00:00
0.0,0.1245,-0.33174710144927544,CCGT,2025-10-26 13:00:00
0.05215833333333335,0.28525,-0.4467500000000001,CCGT,2025-10-26 15:45:00
0.0,0.183,-0.36375000000000013,CCGT,2025-10-26 23:45:00
0.0,0.25716666666666665,-0.4673333333333333,CCGT,2025-10-27 12:30:00
0.0,0.183,-0.4337500000000001,CCGT,2025-10-27 23:30:00
0.05155,2.0832666666666664,-0.012500000000000002,CCGT,2025-10-28 18:30:00
0.15750588972431076,0.7022499999999999,-0.2835529390681004,CCGT,2025-10-28 21:15:00
0.06812499999999999,2.0650000000000004,-0.17791666666666667,CCGT,2025-10-29 08:45:00
0.11230416666666666,1.8680166666666667,-0.15798571428571428,CCGT,2025-10-29 09:30:00
0.21057222222222224,2.0790166666666665,-0.155,CCGT,2025-10-29 10:00:00
0.08191166666666666,2.389883333333333,-0.16458333333333336,CCGT,2025-10-29 12:15:00
0.28975,4.30805,-0.16843750000000002,CCGT,2025-10-29 15:45:00
0.29028750000000003,4.47105,-0.14620000000000002,CCGT,2025-10-29 18:45:00
0.1393037878787879,1.7513999999999998,-0.36732875816993465,CCGT,2025-10-29 21:45:00
0.1408130952380952,1.0141333333333336,-0.4052833333333334,CCGT,2025-10-29 22:45:00
0.009450000000000002,0.47025000000000006,-0.44500000000000006,CCGT,2025-10-30 00:15:00
0.10716666666666669,0.59935,-0.44500000000000006,CCGT,2025-10-30 00:45:00
